vid,did,vid_hex,did_hex,family,source
1386,792,056A,0318,GenericPCI,usb_ids
1386,793,056A,0319,GenericPCI,usb_ids
1386,803,056A,0323,GenericPCI,usb_ids
1386,810,056A,032A,GenericPCI,usb_ids
1386,811,056A,032B,GenericPCI,usb_ids
1386,812,056A,032C,GenericPCI,usb_ids
1386,815,056A,032F,GenericPCI,usb_ids
1386,817,056A,0331,GenericPCI,usb_ids
1386,819,056A,0333,GenericPCI,usb_ids
1386,821,056A,0335,GenericPCI,usb_ids
1386,822,056A,0336,GenericPCI,usb_ids
1386,827,056A,033B,GenericPCI,usb_ids
1386,828,056A,033C,GenericPCI,usb_ids
1386,829,056A,033D,GenericPCI,usb_ids
1386,830,056A,033E,GenericPCI,usb_ids
1386,835,056A,0343,GenericPCI,usb_ids
1386,839,056A,0347,GenericPCI,usb_ids
1386,840,056A,0348,GenericPCI,usb_ids
1386,842,056A,034A,GenericPCI,usb_ids
1386,843,056A,034B,GenericPCI,usb_ids
1386,845,056A,034D,GenericPCI,usb_ids
1386,846,056A,034E,GenericPCI,usb_ids
1386,847,056A,034F,GenericPCI,usb_ids
1386,848,056A,0350,GenericPCI,usb_ids
1386,849,056A,0351,GenericPCI,usb_ids
1386,850,056A,0352,GenericPCI,usb_ids
1386,851,056A,0353,GenericPCI,usb_ids
1386,852,056A,0354,GenericPCI,usb_ids
1386,853,056A,0355,GenericPCI,usb_ids
1386,854,056A,0356,GenericPCI,usb_ids
1386,855,056A,0357,GenericPCI,usb_ids
1386,856,056A,0358,GenericPCI,usb_ids
1386,857,056A,0359,GenericPCI,usb_ids
1386,858,056A,035A,GenericPCI,usb_ids
1386,872,056A,0368,GenericPCI,usb_ids
1386,884,056A,0374,GenericPCI,usb_ids
1386,885,056A,0375,GenericPCI,usb_ids
1386,886,056A,0376,GenericPCI,usb_ids
1386,888,056A,0378,GenericPCI,usb_ids
1386,890,056A,037A,GenericPCI,usb_ids
1386,891,056A,037B,GenericPCI,usb_ids
1386,892,056A,037C,GenericPCI,usb_ids
1386,893,056A,037D,GenericPCI,usb_ids
1386,894,056A,037E,GenericPCI,usb_ids
1386,898,056A,0382,GenericPCI,usb_ids
1386,906,056A,038A,GenericPCI,usb_ids
1386,909,056A,038D,GenericPCI,usb_ids
1386,910,056A,038E,GenericPCI,usb_ids
1386,911,056A,038F,GenericPCI,usb_ids
1386,912,056A,0390,GenericPCI,usb_ids
1386,914,056A,0392,GenericPCI,usb_ids
1386,918,056A,0396,GenericPCI,usb_ids
1386,920,056A,0398,GenericPCI,usb_ids
1386,921,056A,0399,GenericPCI,usb_ids
1386,922,056A,039A,GenericPCI,usb_ids
1386,923,056A,039B,GenericPCI,usb_ids
1386,924,056A,039C,GenericPCI,usb_ids
1386,925,056A,039D,GenericPCI,usb_ids
1386,938,056A,03AA,GenericPCI,usb_ids
1386,940,056A,03AC,GenericPCI,usb_ids
1386,946,056A,03B2,GenericPCI,usb_ids
1386,947,056A,03B3,GenericPCI,usb_ids
1386,960,056A,03C0,GenericPCI,usb_ids
1386,964,056A,03C4,GenericPCI,usb_ids
1386,965,056A,03C5,GenericPCI,usb_ids
1386,967,056A,03C7,GenericPCI,usb_ids
1386,971,056A,03CB,GenericPCI,usb_ids
1386,974,056A,03CE,GenericPCI,usb_ids
1386,976,056A,03D0,GenericPCI,usb_ids
1386,988,056A,03DC,GenericPCI,usb_ids
1386,989,056A,03DD,GenericPCI,usb_ids
1386,1004,056A,03EC,GenericPCI,usb_ids
1386,1005,056A,03ED,GenericPCI,usb_ids
1386,1008,056A,03F0,GenericPCI,usb_ids
1386,1024,056A,0400,GenericPCI,usb_ids
1386,16385,056A,4001,GenericPCI,usb_ids
1386,16388,056A,4004,GenericPCI,usb_ids
1386,18512,056A,4850,GenericPCI,usb_ids
1386,20480,056A,5000,GenericPCI,usb_ids
1386,20482,056A,5002,GenericPCI,usb_ids
1386,20496,056A,5010,GenericPCI,usb_ids
1388,6,056C,0006,GenericPCI,usb_ids
1388,32775,056C,8007,GenericPCI,usb_ids
1388,33024,056C,8100,GenericPCI,usb_ids
1388,33025,056C,8101,GenericPCI,usb_ids
1389,0,056D,0000,GenericPCI,usb_ids
1389,1,056D,0001,GenericPCI,usb_ids
1389,2,056D,0002,GenericPCI,usb_ids
1389,3,056D,0003,GenericPCI,usb_ids
1389,16384,056D,4000,GenericPCI,usb_ids
1389,16385,056D,4001,GenericPCI,usb_ids
1389,16386,056D,4002,GenericPCI,usb_ids
1389,16404,056D,4014,GenericPCI,usb_ids
1389,16422,056D,4026,GenericPCI,usb_ids
1389,16423,056D,4027,GenericPCI,usb_ids
1389,16427,056D,402B,GenericPCI,usb_ids
1389,16438,056D,4036,GenericPCI,usb_ids
1389,16439,056D,4037,GenericPCI,usb_ids
1389,16452,056D,4044,GenericPCI,usb_ids
1389,16473,056D,4059,GenericPCI,usb_ids
1389,16474,056D,405A,GenericPCI,usb_ids
1389,16475,056D,405B,GenericPCI,usb_ids
1389,16478,056D,405E,GenericPCI,usb_ids
1389,16479,056D,405F,GenericPCI,usb_ids
1389,16485,056D,4065,GenericPCI,usb_ids
1389,16490,056D,406A,GenericPCI,usb_ids
1390,2,056E,0002,GenericPCI,usb_ids
1390,87,056E,0057,GenericPCI,usb_ids
1390,92,056E,005C,GenericPCI,usb_ids
1390,93,056E,005D,GenericPCI,usb_ids
1390,94,056E,005E,GenericPCI,usb_ids
1390,98,056E,0062,GenericPCI,usb_ids
1390,99,056E,0063,GenericPCI,usb_ids
1390,105,056E,0069,GenericPCI,usb_ids
1390,113,056E,0071,GenericPCI,usb_ids
1390,114,056E,0072,GenericPCI,usb_ids
1390,115,056E,0073,GenericPCI,usb_ids
1390,116,056E,0074,GenericPCI,usb_ids
1390,117,056E,0075,GenericPCI,usb_ids
1390,119,056E,0077,GenericPCI,usb_ids
1390,121,056E,0079,GenericPCI,usb_ids
1390,123,056E,007B,GenericPCI,usb_ids
1390,124,056E,007C,GenericPCI,usb_ids
1390,126,056E,007E,GenericPCI,usb_ids
1390,127,056E,007F,GenericPCI,usb_ids
1390,129,056E,0081,GenericPCI,usb_ids
1390,130,056E,0082,GenericPCI,usb_ids
1390,136,056E,0088,GenericPCI,usb_ids
1390,137,056E,0089,GenericPCI,usb_ids
1390,140,056E,008C,GenericPCI,usb_ids
1390,141,056E,008D,GenericPCI,usb_ids
1390,143,056E,008F,GenericPCI,usb_ids
1390,146,056E,0092,GenericPCI,usb_ids
1390,156,056E,009C,GenericPCI,usb_ids
1390,157,056E,009D,GenericPCI,usb_ids
1390,159,056E,009F,GenericPCI,usb_ids
1390,161,056E,00A1,GenericPCI,usb_ids
1390,164,056E,00A4,GenericPCI,usb_ids
1390,165,056E,00A5,GenericPCI,usb_ids
1390,167,056E,00A7,GenericPCI,usb_ids
1390,168,056E,00A8,GenericPCI,usb_ids
1390,169,056E,00A9,GenericPCI,usb_ids
1390,170,056E,00AA,GenericPCI,usb_ids
1390,172,056E,00AC,GenericPCI,usb_ids
1390,180,056E,00B4,GenericPCI,usb_ids
1390,181,056E,00B5,GenericPCI,usb_ids
1390,182,056E,00B6,GenericPCI,usb_ids
1390,184,056E,00B8,GenericPCI,usb_ids
1390,185,056E,00B9,GenericPCI,usb_ids
1390,203,056E,00CB,GenericPCI,usb_ids
1390,205,056E,00CD,GenericPCI,usb_ids
1390,206,056E,00CE,GenericPCI,usb_ids
1390,207,056E,00CF,GenericPCI,usb_ids
1390,208,056E,00D0,GenericPCI,usb_ids
1390,209,056E,00D1,GenericPCI,usb_ids
1390,210,056E,00D2,GenericPCI,usb_ids
1390,211,056E,00D3,GenericPCI,usb_ids
1390,212,056E,00D4,GenericPCI,usb_ids
1390,218,056E,00DA,GenericPCI,usb_ids
1390,219,056E,00DB,GenericPCI,usb_ids
1390,220,056E,00DC,GenericPCI,usb_ids
1390,221,056E,00DD,GenericPCI,usb_ids
1390,222,056E,00DE,GenericPCI,usb_ids
1390,223,056E,00DF,GenericPCI,usb_ids
1390,225,056E,00E1,GenericPCI,usb_ids
1390,226,056E,00E2,GenericPCI,usb_ids
1390,227,056E,00E3,GenericPCI,usb_ids
1390,228,056E,00E4,GenericPCI,usb_ids
1390,229,056E,00E5,GenericPCI,usb_ids
1390,230,056E,00E6,GenericPCI,usb_ids
1390,241,056E,00F1,GenericPCI,usb_ids
1390,242,056E,00F2,GenericPCI,usb_ids
1390,243,056E,00F3,GenericPCI,usb_ids
1390,244,056E,00F4,GenericPCI,usb_ids
1390,247,056E,00F7,GenericPCI,usb_ids
1390,248,056E,00F8,GenericPCI,usb_ids
1390,249,056E,00F9,GenericPCI,usb_ids
1390,250,056E,00FA,GenericPCI,usb_ids
1390,251,056E,00FB,GenericPCI,usb_ids
1390,252,056E,00FC,GenericPCI,usb_ids
1390,253,056E,00FD,GenericPCI,usb_ids
1390,254,056E,00FE,GenericPCI,usb_ids
1390,255,056E,00FF,GenericPCI,usb_ids
1390,257,056E,0101,GenericPCI,usb_ids
1390,259,056E,0103,GenericPCI,usb_ids
1390,260,056E,0104,GenericPCI,usb_ids
1390,261,056E,0105,GenericPCI,usb_ids
1390,263,056E,0107,GenericPCI,usb_ids
1390,264,056E,0108,GenericPCI,usb_ids
1390,265,056E,0109,GenericPCI,usb_ids
1390,266,056E,010A,GenericPCI,usb_ids
1390,267,056E,010B,GenericPCI,usb_ids
1390,268,056E,010C,GenericPCI,usb_ids
1390,269,056E,010D,GenericPCI,usb_ids
1390,270,056E,010E,GenericPCI,usb_ids
1390,271,056E,010F,GenericPCI,usb_ids
1390,277,056E,0115,GenericPCI,usb_ids
1390,289,056E,0121,GenericPCI,usb_ids
1390,290,056E,0122,GenericPCI,usb_ids
1390,292,056E,0124,GenericPCI,usb_ids
1390,296,056E,0128,GenericPCI,usb_ids
1390,297,056E,0129,GenericPCI,usb_ids
1390,304,056E,0130,GenericPCI,usb_ids
1390,305,056E,0131,GenericPCI,usb_ids
1390,306,056E,0132,GenericPCI,usb_ids
1390,307,056E,0133,GenericPCI,usb_ids
1390,310,056E,0136,GenericPCI,usb_ids
1390,311,056E,0137,GenericPCI,usb_ids
1390,312,056E,0138,GenericPCI,usb_ids
1390,320,056E,0140,GenericPCI,usb_ids
1390,321,056E,0141,GenericPCI,usb_ids
1390,322,056E,0142,GenericPCI,usb_ids
1390,324,056E,0144,GenericPCI,usb_ids
1390,4181,056E,1055,GenericPCI,usb_ids
1390,4183,056E,1057,GenericPCI,usb_ids
1390,8195,056E,2003,GenericPCI,usb_ids
1390,8196,056E,2004,GenericPCI,usb_ids
1390,8204,056E,200C,GenericPCI,usb_ids
1390,8207,056E,200F,GenericPCI,usb_ids
1390,8210,056E,2012,GenericPCI,usb_ids
1390,16386,056E,4002,GenericPCI,usb_ids
1390,16389,056E,4005,GenericPCI,usb_ids
1390,16395,056E,400B,GenericPCI,usb_ids
1390,16400,056E,4010,GenericPCI,usb_ids
1390,20483,056E,5003,GenericPCI,usb_ids
1390,20484,056E,5004,GenericPCI,usb_ids
1390,24584,056E,6008,GenericPCI,usb_ids
1390,43969,056E,ABC1,GenericPCI,usb_ids
1391,52480,056F,CD00,GenericPCI,usb_ids
1393,2,0571,0002,GenericPCI,usb_ids
1394,1,0572,0001,GenericPCI,usb_ids
1394,2,0572,0002,GenericPCI,usb_ids
1394,64,0572,0040,GenericPCI,usb_ids
1394,65,0572,0041,GenericPCI,usb_ids
1394,66,0572,0042,GenericPCI,usb_ids
1394,800,0572,0320,GenericPCI,usb_ids
1394,4658,0572,1232,GenericPCI,usb_ids
1394,4660,0572,1234,GenericPCI,usb_ids
1394,4690,0572,1252,GenericPCI,usb_ids
1394,4691,0572,1253,GenericPCI,usb_ids
1394,4864,0572,1300,GenericPCI,usb_ids
1394,4865,0572,1301,GenericPCI,usb_ids
1394,4904,0572,1328,GenericPCI,usb_ids
1394,4928,0572,1340,GenericPCI,usb_ids
1394,6148,0572,1804,GenericPCI,usb_ids
1394,8192,0572,2000,GenericPCI,usb_ids
1394,8194,0572,2002,GenericPCI,usb_ids
1394,9770,0572,262A,GenericPCI,usb_ids
1394,26636,0572,680C,GenericPCI,usb_ids
1394,26673,0572,6831,GenericPCI,usb_ids
1394,33680,0572,8390,GenericPCI,usb_ids
1394,33682,0572,8392,GenericPCI,usb_ids
1394,38412,0572,960C,GenericPCI,usb_ids
1394,50822,0572,C686,GenericPCI,usb_ids
1394,50824,0572,C688,GenericPCI,usb_ids
1394,51964,0572,CAFC,GenericPCI,usb_ids
1394,51965,0572,CAFD,GenericPCI,usb_ids
1394,51966,0572,CAFE,GenericPCI,usb_ids
1394,51968,0572,CB00,GenericPCI,usb_ids
1394,51969,0572,CB01,GenericPCI,usb_ids
1394,51974,0572,CB06,GenericPCI,usb_ids
1395,3,0573,0003,GenericPCI,usb_ids
1395,1024,0573,0400,GenericPCI,usb_ids
1395,1536,0573,0600,GenericPCI,usb_ids
1395,4864,0573,1300,GenericPCI,usb_ids
1395,8192,0573,2000,GenericPCI,usb_ids
1395,8193,0573,2001,GenericPCI,usb_ids
1395,8449,0573,2101,GenericPCI,usb_ids
1395,11520,0573,2D00,GenericPCI,usb_ids
1395,11521,0573,2D01,GenericPCI,usb_ids
1395,12288,0573,3000,GenericPCI,usb_ids
1395,12289,0573,3001,GenericPCI,usb_ids
1395,16384,0573,4000,GenericPCI,usb_ids
1395,16385,0573,4001,GenericPCI,usb_ids
1395,16386,0573,4002,GenericPCI,usb_ids
1395,16387,0573,4003,GenericPCI,usb_ids
1395,16392,0573,4008,GenericPCI,usb_ids
1395,16393,0573,4009,GenericPCI,usb_ids
1395,16400,0573,4010,GenericPCI,usb_ids
1395,16640,0573,4100,GenericPCI,usb_ids
1395,16656,0573,4110,GenericPCI,usb_ids
1395,17408,0573,4400,GenericPCI,usb_ids
1395,17409,0573,4401,GenericPCI,usb_ids
1395,17488,0573,4450,GenericPCI,usb_ids
1395,17489,0573,4451,GenericPCI,usb_ids
1395,17490,0573,4452,GenericPCI,usb_ids
1395,17664,0573,4500,GenericPCI,usb_ids
1395,17665,0573,4501,GenericPCI,usb_ids
1395,17744,0573,4550,GenericPCI,usb_ids
1395,17745,0573,4551,GenericPCI,usb_ids
1395,19712,0573,4D00,GenericPCI,usb_ids
1395,19713,0573,4D01,GenericPCI,usb_ids
1395,19714,0573,4D02,GenericPCI,usb_ids
1395,19715,0573,4D03,GenericPCI,usb_ids
1395,19716,0573,4D04,GenericPCI,usb_ids
1395,19728,0573,4D10,GenericPCI,usb_ids
1395,19729,0573,4D11,GenericPCI,usb_ids
1395,19730,0573,4D12,GenericPCI,usb_ids
1395,19732,0573,4D14,GenericPCI,usb_ids
1395,19744,0573,4D20,GenericPCI,usb_ids
1395,19745,0573,4D21,GenericPCI,usb_ids
1395,19746,0573,4D22,GenericPCI,usb_ids
1395,19747,0573,4D23,GenericPCI,usb_ids
1395,19748,0573,4D24,GenericPCI,usb_ids
1395,19749,0573,4D25,GenericPCI,usb_ids
1395,19750,0573,4D26,GenericPCI,usb_ids
1395,19751,0573,4D27,GenericPCI,usb_ids
1395,19752,0573,4D28,GenericPCI,usb_ids
1395,19753,0573,4D29,GenericPCI,usb_ids
1395,19754,0573,4D2A,GenericPCI,usb_ids
1395,19755,0573,4D2B,GenericPCI,usb_ids
1395,19756,0573,4D2C,GenericPCI,usb_ids
1395,19760,0573,4D30,GenericPCI,usb_ids
1395,19761,0573,4D31,GenericPCI,usb_ids
1395,19762,0573,4D32,GenericPCI,usb_ids
1395,19764,0573,4D34,GenericPCI,usb_ids
1395,19765,0573,4D35,GenericPCI,usb_ids
1395,19766,0573,4D36,GenericPCI,usb_ids
1395,19767,0573,4D37,GenericPCI,usb_ids
1395,19768,0573,4D38,GenericPCI,usb_ids
1403,0,057B,0000,GenericPCI,usb_ids
1403,1,057B,0001,GenericPCI,usb_ids
1403,6,057B,0006,GenericPCI,usb_ids
1403,16,057B,0010,GenericPCI,usb_ids
1403,32,057B,0020,GenericPCI,usb_ids
1403,48,057B,0030,GenericPCI,usb_ids
1404,2816,057C,0B00,GenericPCI,usb_ids
1404,3072,057C,0C00,GenericPCI,usb_ids
1404,4096,057C,1000,GenericPCI,usb_ids
1404,6400,057C,1900,GenericPCI,usb_ids
1404,8192,057C,2000,GenericPCI,usb_ids
1404,8704,057C,2200,GenericPCI,usb_ids
1404,8960,057C,2300,GenericPCI,usb_ids
1404,10240,057C,2800,GenericPCI,usb_ids
1404,12800,057C,3200,GenericPCI,usb_ids
1404,13568,057C,3500,GenericPCI,usb_ids
1404,14081,057C,3701,GenericPCI,usb_ids
1404,14082,057C,3702,GenericPCI,usb_ids
1404,14336,057C,3800,GenericPCI,usb_ids
1404,14848,057C,3A00,GenericPCI,usb_ids
1404,15360,057C,3C00,GenericPCI,usb_ids
1404,15616,057C,3D00,GenericPCI,usb_ids
1404,15873,057C,3E01,GenericPCI,usb_ids
1404,16385,057C,4001,GenericPCI,usb_ids
1404,16641,057C,4101,GenericPCI,usb_ids
1404,16897,057C,4201,GenericPCI,usb_ids
1404,17921,057C,4601,GenericPCI,usb_ids
1404,17922,057C,4602,GenericPCI,usb_ids
1404,18177,057C,4701,GenericPCI,usb_ids
1404,21505,057C,5401,GenericPCI,usb_ids
1404,22017,057C,5601,GenericPCI,usb_ids
1404,25089,057C,6201,GenericPCI,usb_ids
1404,25343,057C,62FF,GenericPCI,usb_ids
1404,33793,057C,8401,GenericPCI,usb_ids
1404,33794,057C,8402,GenericPCI,usb_ids
1404,33795,057C,8403,GenericPCI,usb_ids
1404,34047,057C,84FF,GenericPCI,usb_ids
1404,34049,057C,8501,GenericPCI,usb_ids
1406,768,057E,0300,GenericPCI,usb_ids
1406,772,057E,0304,GenericPCI,usb_ids
1406,773,057E,0305,GenericPCI,usb_ids
1406,774,057E,0306,GenericPCI,usb_ids
1406,823,057E,0337,GenericPCI,usb_ids
1406,833,057E,0341,GenericPCI,usb_ids
1406,8192,057E,2000,GenericPCI,usb_ids
1406,8198,057E,2006,GenericPCI,usb_ids
1406,8199,057E,2007,GenericPCI,usb_ids
1406,8201,057E,2009,GenericPCI,usb_ids
1406,8206,057E,200E,GenericPCI,usb_ids
1406,12288,057E,3000,GenericPCI,usb_ids
1407,25144,057F,6238,GenericPCI,usb_ids
1409,263,0581,0107,GenericPCI,usb_ids
1409,277,0581,0115,GenericPCI,usb_ids
1409,284,0581,011C,GenericPCI,usb_ids
1409,524,0581,020C,GenericPCI,usb_ids
1410,0,0582,0000,GenericPCI,usb_ids
1410,2,0582,0002,GenericPCI,usb_ids
1410,3,0582,0003,GenericPCI,usb_ids
1410,4,0582,0004,GenericPCI,usb_ids
1410,5,0582,0005,GenericPCI,usb_ids
1410,7,0582,0007,GenericPCI,usb_ids
1410,8,0582,0008,GenericPCI,usb_ids
1410,9,0582,0009,GenericPCI,usb_ids
1410,11,0582,000B,GenericPCI,usb_ids
1410,12,0582,000C,GenericPCI,usb_ids
1410,16,0582,0010,GenericPCI,usb_ids
1410,17,0582,0011,GenericPCI,usb_ids
1410,18,0582,0012,GenericPCI,usb_ids
1410,19,0582,0013,GenericPCI,usb_ids
1410,20,0582,0014,GenericPCI,usb_ids
1410,21,0582,0015,GenericPCI,usb_ids
1410,22,0582,0016,GenericPCI,usb_ids
1410,23,0582,0017,GenericPCI,usb_ids
1410,24,0582,0018,GenericPCI,usb_ids
1410,27,0582,001B,GenericPCI,usb_ids
1410,28,0582,001C,GenericPCI,usb_ids
1410,29,0582,001D,GenericPCI,usb_ids
1410,30,0582,001E,GenericPCI,usb_ids
1410,35,0582,0023,GenericPCI,usb_ids
1410,36,0582,0024,GenericPCI,usb_ids
1410,37,0582,0025,GenericPCI,usb_ids
1410,38,0582,0026,GenericPCI,usb_ids
1410,39,0582,0027,GenericPCI,usb_ids
1410,40,0582,0028,GenericPCI,usb_ids
1410,41,0582,0029,GenericPCI,usb_ids
1410,42,0582,002A,GenericPCI,usb_ids
1410,43,0582,002B,GenericPCI,usb_ids
1410,44,0582,002C,GenericPCI,usb_ids
1410,45,0582,002D,GenericPCI,usb_ids
1410,46,0582,002E,GenericPCI,usb_ids
1410,47,0582,002F,GenericPCI,usb_ids
1410,48,0582,0030,GenericPCI,usb_ids
1410,51,0582,0033,GenericPCI,usb_ids
1410,52,0582,0034,GenericPCI,usb_ids
1410,53,0582,0035,GenericPCI,usb_ids
1410,55,0582,0037,GenericPCI,usb_ids
1410,56,0582,0038,GenericPCI,usb_ids
1410,59,0582,003B,GenericPCI,usb_ids
1410,60,0582,003C,GenericPCI,usb_ids
1410,64,0582,0040,GenericPCI,usb_ids
1410,65,0582,0041,GenericPCI,usb_ids
1410,66,0582,0042,GenericPCI,usb_ids
1410,67,0582,0043,GenericPCI,usb_ids
1410,68,0582,0044,GenericPCI,usb_ids
1410,71,0582,0047,GenericPCI,usb_ids
1410,72,0582,0048,GenericPCI,usb_ids
1410,73,0582,0049,GenericPCI,usb_ids
1410,74,0582,004A,GenericPCI,usb_ids
1410,75,0582,004B,GenericPCI,usb_ids
1410,76,0582,004C,GenericPCI,usb_ids
1410,77,0582,004D,GenericPCI,usb_ids
1410,78,0582,004E,GenericPCI,usb_ids
1410,79,0582,004F,GenericPCI,usb_ids
1410,80,0582,0050,GenericPCI,usb_ids
1410,82,0582,0052,GenericPCI,usb_ids
1410,84,0582,0054,GenericPCI,usb_ids
1410,96,0582,0060,GenericPCI,usb_ids
1410,100,0582,0064,GenericPCI,usb_ids
1410,101,0582,0065,GenericPCI,usb_ids
1410,102,0582,0066,GenericPCI,usb_ids
1410,103,0582,0067,GenericPCI,usb_ids
1410,106,0582,006A,GenericPCI,usb_ids
1410,107,0582,006B,GenericPCI,usb_ids
1410,109,0582,006D,GenericPCI,usb_ids
1410,110,0582,006E,GenericPCI,usb_ids
1410,115,0582,0073,GenericPCI,usb_ids
1410,116,0582,0074,GenericPCI,usb_ids
1410,117,0582,0075,GenericPCI,usb_ids
1410,118,0582,0076,GenericPCI,usb_ids
1410,122,0582,007A,GenericPCI,usb_ids
1410,123,0582,007B,GenericPCI,usb_ids
1410,125,0582,007D,GenericPCI,usb_ids
1410,128,0582,0080,GenericPCI,usb_ids
1410,129,0582,0081,GenericPCI,usb_ids
1410,132,0582,0084,GenericPCI,usb_ids
1410,137,0582,0089,GenericPCI,usb_ids
1410,139,0582,008B,GenericPCI,usb_ids
1410,140,0582,008C,GenericPCI,usb_ids
1410,141,0582,008D,GenericPCI,usb_ids
1410,146,0582,0092,GenericPCI,usb_ids
1410,147,0582,0093,GenericPCI,usb_ids
1410,150,0582,0096,GenericPCI,usb_ids
1410,154,0582,009A,GenericPCI,usb_ids
1410,157,0582,009D,GenericPCI,usb_ids
1410,160,0582,00A0,GenericPCI,usb_ids
1410,162,0582,00A2,GenericPCI,usb_ids
1410,163,0582,00A3,GenericPCI,usb_ids
1410,166,0582,00A6,GenericPCI,usb_ids
1410,169,0582,00A9,GenericPCI,usb_ids
1410,173,0582,00AD,GenericPCI,usb_ids
1410,178,0582,00B2,GenericPCI,usb_ids
1410,179,0582,00B3,GenericPCI,usb_ids
1410,183,0582,00B7,GenericPCI,usb_ids
1410,194,0582,00C2,GenericPCI,usb_ids
1410,196,0582,00C4,GenericPCI,usb_ids
1410,197,0582,00C5,GenericPCI,usb_ids
1410,199,0582,00C7,GenericPCI,usb_ids
1410,209,0582,00D1,GenericPCI,usb_ids
1410,211,0582,00D3,GenericPCI,usb_ids
1410,218,0582,00DA,GenericPCI,usb_ids
1410,219,0582,00DB,GenericPCI,usb_ids
1410,220,0582,00DC,GenericPCI,usb_ids
1410,222,0582,00DE,GenericPCI,usb_ids
1410,230,0582,00E6,GenericPCI,usb_ids
1410,231,0582,00E7,GenericPCI,usb_ids
1410,233,0582,00E9,GenericPCI,usb_ids
1410,235,0582,00EB,GenericPCI,usb_ids
1410,246,0582,00F6,GenericPCI,usb_ids
1410,248,0582,00F8,GenericPCI,usb_ids
1410,252,0582,00FC,GenericPCI,usb_ids
1410,253,0582,00FD,GenericPCI,usb_ids
1410,254,0582,00FE,GenericPCI,usb_ids
1410,255,0582,00FF,GenericPCI,usb_ids
1410,256,0582,0100,GenericPCI,usb_ids
1410,257,0582,0101,GenericPCI,usb_ids
1410,258,0582,0102,GenericPCI,usb_ids
1410,260,0582,0104,GenericPCI,usb_ids
1410,262,0582,0106,GenericPCI,usb_ids
1410,264,0582,0108,GenericPCI,usb_ids
1410,265,0582,0109,GenericPCI,usb_ids
1410,269,0582,010D,GenericPCI,usb_ids
1410,271,0582,010F,GenericPCI,usb_ids
1410,272,0582,0110,GenericPCI,usb_ids
1410,273,0582,0111,GenericPCI,usb_ids
1410,275,0582,0113,GenericPCI,usb_ids
1410,276,0582,0114,GenericPCI,usb_ids
1410,278,0582,0116,GenericPCI,usb_ids
1410,279,0582,0117,GenericPCI,usb_ids
1410,281,0582,0119,GenericPCI,usb_ids
1410,284,0582,011C,GenericPCI,usb_ids
1410,286,0582,011E,GenericPCI,usb_ids
1410,288,0582,0120,GenericPCI,usb_ids
1410,289,0582,0121,GenericPCI,usb_ids
1410,291,0582,0123,GenericPCI,usb_ids
1410,292,0582,0124,GenericPCI,usb_ids
1410,295,0582,0127,GenericPCI,usb_ids
1410,298,0582,012A,GenericPCI,usb_ids
1410,299,0582,012B,GenericPCI,usb_ids
1410,303,0582,012F,GenericPCI,usb_ids
1410,304,0582,0130,GenericPCI,usb_ids
1410,306,0582,0132,GenericPCI,usb_ids
1410,308,0582,0134,GenericPCI,usb_ids
1410,312,0582,0138,GenericPCI,usb_ids
1410,313,0582,0139,GenericPCI,usb_ids
1410,314,0582,013A,GenericPCI,usb_ids
1410,318,0582,013E,GenericPCI,usb_ids
1410,325,0582,0145,GenericPCI,usb_ids
1410,331,0582,014B,GenericPCI,usb_ids
1410,333,0582,014D,GenericPCI,usb_ids
1410,336,0582,0150,GenericPCI,usb_ids
1410,337,0582,0151,GenericPCI,usb_ids
1410,340,0582,0154,GenericPCI,usb_ids
1410,342,0582,0156,GenericPCI,usb_ids
1410,344,0582,0158,GenericPCI,usb_ids
1410,345,0582,0159,GenericPCI,usb_ids
1410,347,0582,015B,GenericPCI,usb_ids
1410,349,0582,015D,GenericPCI,usb_ids
1410,437,0582,01B5,GenericPCI,usb_ids
1410,438,0582,01B6,GenericPCI,usb_ids
1410,461,0582,01CD,GenericPCI,usb_ids
1410,463,0582,01CF,GenericPCI,usb_ids
1410,479,0582,01DF,GenericPCI,usb_ids
1410,480,0582,01E0,GenericPCI,usb_ids
1410,481,0582,01E1,GenericPCI,usb_ids
1410,495,0582,01EF,GenericPCI,usb_ids
1410,509,0582,01FD,GenericPCI,usb_ids
1410,511,0582,01FF,GenericPCI,usb_ids
1410,522,0582,020A,GenericPCI,usb_ids
1410,604,0582,025C,GenericPCI,usb_ids
1410,652,0582,028C,GenericPCI,usb_ids
1410,654,0582,028E,GenericPCI,usb_ids
1410,1285,0582,0505,GenericPCI,usb_ids
1411,1,0583,0001,GenericPCI,usb_ids
1411,2,0583,0002,GenericPCI,usb_ids
1411,8240,0583,2030,GenericPCI,usb_ids
1411,8241,0583,2031,GenericPCI,usb_ids
1411,8242,0583,2032,GenericPCI,usb_ids
1411,8243,0583,2033,GenericPCI,usb_ids
1411,8272,0583,2050,GenericPCI,usb_ids
1411,8287,0583,205F,GenericPCI,usb_ids
1411,8288,0583,2060,GenericPCI,usb_ids
1411,8303,0583,206F,GenericPCI,usb_ids
1411,12368,0583,3050,GenericPCI,usb_ids
1411,13177,0583,3379,GenericPCI,usb_ids
1411,13183,0583,337F,GenericPCI,usb_ids
1411,20639,0583,509F,GenericPCI,usb_ids
1411,21081,0583,5259,GenericPCI,usb_ids
1411,21087,0583,525F,GenericPCI,usb_ids
